time, contact_status_left, contact_status_right,pc-x_left, pc-y_left, pc-z_left, pc-x_right, pc-y_right, pc-z_right,x-COM, y-COM, z-COM, h_x, h_y, h_z,Fx-left, Fy-left, Fz-left, Fx-right, Fy-right, Fz-right
1.47,0,1,0,0.03,0,0,-0.03,0,0.0011994,-0.027891,0.17656,0.0132,0.0086758,0.014707,0,-0,0,0.095638,0.16587,14.507
1.48,0,1,0,0.03,0,0,-0.03,0,0.0012868,-0.027834,0.17666,0.014154,0.010329,0.012842,0,-0,0,0.10248,0.17039,14.498
1.49,0,1,0,0.03,0,0,-0.03,0,0.0013883,-0.027754,0.17673,0.01526,0.012097,0.010775,0,-0,0,0.11044,0.17673,14.488
1.5,0,1,0,0.03,0,0,-0.03,0,0.0014931,-0.027668,0.17679,0.016402,0.013892,0.0086602,0,-0,0,0.11864,0.18349,14.477
1.51,0,1,0,0.03,0,0,-0.03,0,0.0016043,-0.027573,0.17685,0.017614,0.01575,0.0064512,0,-0,0,0.12734,0.191,14.465
1.52,0,1,0,0.03,0,0,-0.03,0,0.0017299,-0.027456,0.17687,0.018981,0.017745,0.0040314,0,-0,0,0.13716,0.2002,14.452
1.53,0,1,0,0.03,0,0,-0.03,0,0.0018556,-0.027339,0.1769,0.020349,0.019741,0.0016116,0,-0,0,0.14696,0.20938,14.438
1.54,0,1,0,0.03,0,0,-0.03,0,0.0020014,-0.027193,0.1769,0.021935,0.021951,-0.0011203,0,-0,0,0.15833,0.22077,14.421
1.55,0,1,0,0.03,0,0,-0.03,0,0.002152,-0.02704,0.17688,0.023572,0.024211,-0.0039258,0,-0,0,0.17004,0.23266,14.402
1.56,0,1,0,0.03,0,0,-0.03,0,0.0023119,-0.026875,0.17685,0.025309,0.026576,-0.0068873,0,-0,0,0.18245,0.2455,14.382
1.57,0,1,0,0.03,0,0,-0.03,0,0.0024924,-0.026682,0.17678,0.027268,0.029174,-0.010197,0,-0,0,0.19643,0.26046,14.357
1.58,0,1,0,0.03,0,0,-0.03,0,0.0026729,-0.026489,0.17671,0.029227,0.031771,-0.013507,0,-0,0,0.21038,0.27537,14.333
1.59,0,1,0,0.03,0,0,-0.03,0,0.0028823,-0.026259,0.1766,0.031497,0.034708,-0.017365,0,-0,0,0.2265,0.29313,14.301
1.6,0,1,0,0.03,0,0,-0.03,0,0.0030986,-0.026019,0.17647,0.03384,0.037724,-0.021351,0,-0,0,0.2431,0.31152,14.267
1.61,0,1,0,0.03,0,0,-0.03,0,0.0033281,-0.025763,0.17632,0.036324,0.040899,-0.025623,0,-0,0,0.26063,0.3311,14.229
1.62,0,1,0,0.03,0,0,-0.03,0,0.003587,-0.025469,0.17612,0.039122,0.044427,-0.030532,0,-0,0,0.28032,0.35343,14.182
1.63,0,1,0,0.03,0,0,-0.03,0,0.003846,-0.025175,0.17592,0.041921,0.047956,-0.03544,0,-0,0,0.29992,0.37565,14.135
1.64,0,1,0,0.03,0,0,-0.03,0,0.0041463,-0.024829,0.17564,0.045157,0.051984,-0.041369,0,-0,0,0.32246,0.40156,14.074
1.65,0,1,0,0.03,0,0,-0.03,0,0.0044563,-0.024471,0.17535,0.048495,0.056131,-0.047537,0,-0,0,0.34558,0.42821,14.01
1.66,0,1,0,0.03,0,0,-0.03,0,0.004785,-0.02409,0.17502,0.05203,0.060505,-0.054236,0,-0,0,0.36991,0.45635,13.938
1.67,0,1,0,0.03,0,0,-0.03,0,0.0051558,-0.023658,0.17461,0.056003,0.065388,-0.062121,0,-0,0,0.39704,0.48797,13.851
1.68,0,1,0,0.03,0,0,-0.03,0,0.0055266,-0.023225,0.1742,0.059976,0.070271,-0.070005,0,-0,0,0.42395,0.51932,13.764
1.69,0,1,0,0.03,0,0,-0.03,0,0.0059557,-0.022721,0.17367,0.064549,0.075857,-0.079766,0,-0,0,0.45461,0.55528,13.652
1.7,0,1,0,0.03,0,0,-0.03,0,0.0063987,-0.022199,0.17311,0.069264,0.081608,-0.089968,0,-0,0,0.48587,0.59198,13.535
1.71,0,1,0,0.03,0,0,-0.03,0,0.0068681,-0.021646,0.17249,0.074244,0.087672,-0.10113,0.0060005,-0.045144,0.15076,0.51849,0.63035,13.407
1.72,0,1,0,0.03,0,0,-0.03,0,0.0073966,-0.021021,0.17173,0.079816,0.094433,-0.11443,0.027318,-0.1888,0.63531,0.55446,0.67282,13.252
1.73,0,1,0,0.03,0,0,-0.03,0,0.0079251,-0.020396,0.17098,0.085388,0.10119,-0.12773,0.051571,-0.32899,1.1156,0.58986,0.7146,13.098
1.74,1,1,0.05,0.03,0,0,-0.03,0,0.0085153,-0.019695,0.1701,0.08938,0.10605,-0.13458,-0.37843,-0.45333,1.5506,0.62924,0.76123,12.911
1.75,1,1,0.05,0.03,0,0,-0.03,0,0.00912,-0.018978,0.16919,0.093,0.11046,-0.13991,-0.47674,-0.57118,1.9713,0.66883,0.80813,12.717
1.76,1,1,0.05,0.03,0,0,-0.03,0,0.0097398,-0.018241,0.16826,0.096193,0.11435,-0.14353,-0.56834,-0.68102,2.3728,0.7085,0.85514,12.514
1.77,1,1,0.05,0.03,0,0,-0.03,0,0.010393,-0.017464,0.16731,0.098433,0.11709,-0.14329,-0.64875,-0.77747,2.7375,0.74922,0.90348,12.291
1.78,1,1,0.05,0.03,0,0,-0.03,0,0.011046,-0.016687,0.16636,0.10067,0.11984,-0.14306,-0.72622,-0.87042,3.0978,0.78873,0.95036,12.07
1.79,1,1,0.05,0.03,0,0,-0.03,0,0.011724,-0.015881,0.16543,0.10218,0.12168,-0.14,-0.79346,-0.95112,3.4252,0.82731,0.99619,11.835
1.8,1,1,0.05,0.03,0,0,-0.03,0,0.012407,-0.015067,0.16451,0.10351,0.12332,-0.13628,-0.85618,-1.0264,3.7421,0.86454,1.0404,11.598
1.81,1,1,0.05,0.03,0,0,-0.03,0,0.013095,-0.014247,0.16362,0.10466,0.12474,-0.13191,-0.91403,-1.0959,4.0472,0.90023,1.0828,11.36
1.82,1,1,0.05,0.03,0,0,-0.03,0,0.013795,-0.013413,0.16278,0.10539,0.12565,-0.12613,-0.96455,-1.1566,4.3312,0.93417,1.1231,11.116
1.83,1,1,0.05,0.03,0,0,-0.03,0,0.014495,-0.012578,0.16194,0.10612,0.12656,-0.12034,-1.0124,-1.2142,4.612,0.96649,1.1615,10.875
1.84,1,1,0.05,0.03,0,0,-0.03,0,0.015202,-0.011734,0.16118,0.10656,0.1271,-0.11366,-1.0538,-1.2638,4.875,0.99667,1.1974,10.631
1.85,1,1,0.05,0.03,0,0,-0.03,0,0.015911,-0.010889,0.16045,0.10692,0.12755,-0.10677,-1.0916,-1.3094,5.1321,1.025,1.2311,10.389
1.86,1,1,0.05,0.03,0,0,-0.03,0,0.016622,-0.010041,0.15975,0.10721,0.12791,-0.099734,-1.126,-1.3508,5.3828,1.0513,1.2623,10.148
1.87,1,1,0.05,0.03,0,0,-0.03,0,0.017335,-0.0091902,0.15913,0.10734,0.12808,-0.092352,-1.1555,-1.3863,5.6229,1.0754,1.2909,9.9077
1.88,1,1,0.05,0.03,0,0,-0.03,0,0.018048,-0.0083393,0.15852,0.10748,0.12825,-0.084971,-1.1826,-1.419,5.861,1.0976,1.3173,9.6691
1.89,1,1,0.05,0.03,0,0,-0.03,0,0.018762,-0.0074871,0.158,0.10752,0.1283,-0.077477,-1.2054,-1.4466,6.0912,1.1174,1.3407,9.4328
1.9,1,1,0.05,0.03,0,0,-0.03,0,0.019476,-0.0066347,0.15751,0.10754,0.12831,-0.069957,-1.2255,-1.4709,6.3183,1.1351,1.3617,9.1979
1.91,1,1,0.05,0.03,0,0,-0.03,0,0.020191,-0.0057823,0.15705,0.10754,0.1283,-0.06245,-1.2428,-1.4918,6.5427,1.1507,1.3802,8.9649
1.92,1,1,0.05,0.03,0,0,-0.03,0,0.020905,-0.0049303,0.15669,0.1075,0.12824,-0.054972,-1.2567,-1.5088,6.763,1.1639,1.3957,8.7343
1.93,1,1,0.05,0.03,0,0,-0.03,0,0.021619,-0.0040782,0.15632,0.10746,0.12818,-0.047495,-1.2684,-1.5231,6.9823,1.1751,1.409,8.5047
1.94,1,1,0.05,0.03,0,0,-0.03,0,0.022333,-0.0032272,0.15605,0.10741,0.1281,-0.040104,-1.277,-1.5337,7.1994,1.1838,1.4192,8.2775
1.95,1,1,0.05,0.03,0,0,-0.03,0,0.023046,-0.0023764,0.1558,0.10736,0.12801,-0.032733,-1.2833,-1.5415,7.4156,1.1904,1.4269,8.0514
1.96,1,1,0.05,0.03,0,0,-0.03,0,0.02376,-0.0015261,0.1556,0.10732,0.12792,-0.025393,-1.2872,-1.5465,7.6312,1.1948,1.4319,7.8263
1.97,1,1,0.05,0.03,0,0,-0.03,0,0.024472,-0.00067676,0.15547,0.10728,0.12783,-0.018121,-1.2884,-1.5483,7.8467,1.1966,1.4339,7.6027
1.98,1,1,0.05,0.03,0,0,-0.03,0,0.025185,0.00017254,0.15535,0.10724,0.12774,-0.010849,-1.2876,-1.5476,8.0618,1.1965,1.4334,7.3793
1.99,1,1,0.05,0.03,0,0,-0.03,0,0.025897,0.0010206,0.15532,0.10721,0.12765,-0.0036214,-1.2841,-1.5439,8.2782,1.1935,1.4297,7.1564
2,1,1,0.05,0.03,0,0,-0.03,0,0.02661,0.0018684,0.15532,0.10718,0.12756,0.0035962,-1.2785,-1.5377,8.4949,1.1883,1.4232,6.9336
2.01,1,1,0.05,0.03,0,0,-0.03,0,0.027322,0.0027158,0.15536,0.10716,0.12747,0.010812,-1.2708,-1.5288,8.7124,1.1807,1.4139,6.7103
2.02,1,1,0.05,0.03,0,0,-0.03,0,0.028033,0.0035621,0.15547,0.10715,0.12738,0.018025,-1.2605,-1.5171,8.9319,1.1702,1.401,6.4857
2.03,1,1,0.05,0.03,0,0,-0.03,0,0.028745,0.0044083,0.15559,0.10713,0.12728,0.025238,-1.2484,-1.5031,9.1517,1.1575,1.3856,6.2608
2.04,1,1,0.05,0.03,0,0,-0.03,0,0.029457,0.0052531,0.1558,0.1071,0.12716,0.032468,-1.2337,-1.4861,9.3741,1.1414,1.3661,6.0323
2.05,1,1,0.05,0.03,0,0,-0.03,0,0.030168,0.0060975,0.15604,0.10708,0.12703,0.039701,-1.217,-1.4668,9.5976,1.1228,1.3435,5.8023
2.06,1,1,0.05,0.03,0,0,-0.03,0,0.03088,0.0069411,0.15631,0.10703,0.12687,0.04693,-1.1982,-1.4449,9.8225,1.1013,1.3175,5.5695
2.07,1,1,0.05,0.03,0,0,-0.03,0,0.03159,0.0077826,0.15667,0.10695,0.12665,0.05415,-1.177,-1.4203,10.05,1.076,1.287,5.3309
2.08,1,1,0.05,0.03,0,0,-0.03,0,0.032301,0.0086241,0.15703,0.10687,0.12643,0.061369,-1.1539,-1.3935,10.278,1.0484,1.2537,5.0911
2.09,1,1,0.05,0.03,0,0,-0.03,0,0.03301,0.0094616,0.15748,0.10669,0.12608,0.068472,-1.1283,-1.3638,10.508,1.0159,1.2145,4.8412
2.1,1,1,0.05,0.03,0,0,-0.03,0,0.033718,0.010298,0.15796,0.1065,0.12569,0.075546,-1.1008,-1.3319,10.739,0.98043,1.1718,4.5877
2.11,1,1,0.05,0.03,0,0,-0.03,0,0.034425,0.011132,0.15847,0.10623,0.12521,0.082489,-1.0712,-1.2976,10.971,0.9412,1.1246,4.3275
2.12,1,1,0.05,0.03,0,0,-0.03,0,0.035128,0.01196,0.15906,0.10582,0.12454,0.089138,-1.0394,-1.2607,11.203,0.89645,1.0708,4.0542
2.13,1,1,0.05,0.03,0,0,-0.03,0,0.035831,0.012787,0.15965,0.10541,0.12386,0.095787,-1.0059,-1.2218,11.436,0.84914,1.014,3.7788
2.14,1,1,0.05,0.03,0,0,-0.03,0,0.036527,0.013603,0.16032,0.10471,0.12281,0.10169,-0.9701,-1.1805,11.667,0.79445,0.94839,3.4828
2.15,1,1,0.05,0.03,0,0,-0.03,0,0.03722,0.014415,0.16101,0.10395,0.12166,0.10742,-0.93263,-1.1372,11.898,0.7359,0.87819,3.1797
2.16,1,1,0.05,0.03,0,0,-0.03,0,0.037908,0.01522,0.16173,0.10301,0.1203,0.11261,-0.89348,-1.092,12.127,0.67215,0.80183,2.8644
2.17,1,1,0.05,0.03,0,0,-0.03,0,0.038584,0.016008,0.1625,0.10168,0.11844,0.11662,-0.85267,-1.0451,12.349,0.60007,0.71554,2.5246
2.18,1,1,0.05,0.03,0,0,-0.03,0,0.039261,0.016796,0.16328,0.10035,0.11658,0.12063,-0.81046,-0.99651,12.573,0.52505,0.62584,2.1814
2.19,1,1,0.05,0.03,0,0,-0.03,0,0.039913,0.017552,0.16408,0.098331,0.11384,0.12226,-0.76725,-0.94703,12.781,0.43859,0.52254,1.8015
2.2,1,1,0.05,0.03,0,0,-0.03,0,0.04056,0.0183,0.1649,0.096148,0.11091,0.12333,-0.72295,-0.89636,12.986,0.34704,0.41327,1.4099
2.21,1,1,0.05,0.03,0,0,-0.03,0,0.041193,0.019028,0.16571,0.093577,0.10749,0.12296,-0.67862,-0.84581,13.183,0.24819,0.29541,0.99785
2.22,1,1,0.05,0.03,0,0,-0.03,0,0.041794,0.019715,0.1665,0.090137,0.103,0.11934,-0.63589,-0.79746,13.357,0.13683,0.16276,0.54495
2.23,1,1,0.05,0.03,0,0,-0.03,0,0.042394,0.020401,0.1673,0.086698,0.0985,0.11572,-0.59235,-0.74818,13.532,0.022217,0.026414,0.087671
2.24,1,0,0.05,0.03,0,0,-0.03,0,0.042936,0.021012,0.168,0.081761,0.092166,0.1063,-0.55312,-0.70445,13.672,1.4417e-32,1.7128e-32,5.6408e-32
2.25,1,0,0.05,0.03,0,0,-0.03,0,0.043464,0.021605,0.16867,0.076471,0.085399,0.095511,-0.51459,-0.66166,13.805,5.9617e-33,7.0783e-33,2.3136e-32
2.26,1,0,0.05,0.03,0,0,-0.03,0,0.043967,0.022165,0.1693,0.071455,0.078931,0.085706,-0.4773,-0.62056,13.927,0,0,0
2.27,1,0,0.05,0.03,0,0,-0.03,0,0.044415,0.022654,0.16982,0.06705,0.073131,0.078091,-0.44347,-0.58402,14.022,0,0,0
2.28,1,0,0.05,0.03,0,0,-0.03,0,0.044862,0.023142,0.17034,0.062645,0.067331,0.070477,-0.40939,-0.54719,14.117,0,0,0
2.29,1,0,0.05,0.03,0,0,-0.03,0,0.045255,0.023558,0.17078,0.058873,0.0622,0.064692,-0.37893,-0.5153,14.188,0,0,0
2.3,1,0,0.05,0.03,0,0,-0.03,0,0.045636,0.023957,0.17119,0.055249,0.057227,0.059339,-0.34925,-0.48448,14.254,0,0,0
2.31,1,0,0.05,0.03,0,0,-0.03,0,0.046,0.024332,0.17158,0.051838,0.052467,0.054469,-0.32068,-0.45529,14.313,0,0,0
2.32,1,0,0.05,0.03,0,0,-0.03,0,0.046326,0.024654,0.17192,0.0489,0.048184,0.05068,-0.29481,-0.42994,14.357,0,0,0
2.33,1,0,0.05,0.03,0,0,-0.03,0,0.046652,0.024976,0.17226,0.045962,0.043901,0.04689,-0.26888,-0.40454,14.401,0,0,0
2.34,1,0,0.05,0.03,0,0,-0.03,0,0.046943,0.025244,0.17255,0.04351,0.040074,0.043942,-0.2456,-0.38317,14.432,0,0,0
2.35,1,0,0.05,0.03,0,0,-0.03,0,0.047226,0.0255,0.17284,0.041172,0.036355,0.041192,-0.22293,-0.36276,14.46,0,0,0
2.36,1,0,0.05,0.03,0,0,-0.03,0,0.047497,0.025737,0.17311,0.038999,0.032775,0.038643,-0.20107,-0.34371,14.484,0,0,0
2.37,1,0,0.05,0.03,0,0,-0.03,0,0.047745,0.025935,0.17335,0.037191,0.029504,0.036543,-0.18104,-0.32777,14.5,0,0,0
2.38,1,0,0.05,0.03,0,0,-0.03,0,0.047993,0.026132,0.1736,0.035383,0.026234,0.034444,-0.16102,-0.31184,14.516,0,0,0
2.39,1,0,0.05,0.03,0,0,-0.03,0,0.04822,0.026288,0.17382,0.033956,0.023241,0.032641,-0.14267,-0.29918,14.525,0,0,0
2.4,1,0,0.05,0.03,0,0,-0.03,0,0.048442,0.026434,0.17403,0.03262,0.020314,0.030907,-0.12473,-0.2873,14.533,0,0,0
2.41,1,0,0.05,0.03,0,0,-0.03,0,0.048658,0.026565,0.17423,0.031416,0.017464,0.029224,-0.10726,-0.27658,14.538,0,0,0
2.42,1,0,0.05,0.03,0,0,-0.03,0,0.048861,0.026665,0.17442,0.030507,0.014784,0.02765,-0.090827,-0.2684,14.54,0,0,0
2.43,1,0,0.05,0.03,0,0,-0.03,0,0.049064,0.026764,0.1746,0.029598,0.012105,0.026077,-0.074428,-0.26025,14.541,0,0,0
2.44,1,0,0.05,0.03,0,0,-0.03,0,0.049258,0.026828,0.17476,0.02901,0.0095532,0.02451,-0.058807,-0.25488,14.539,0,0,0
2.45,1,0,0.05,0.03,0,0,-0.03,0,0.049449,0.026884,0.17492,0.028498,0.0070319,0.022944,-0.043396,-0.25018,14.536,0,0,0
2.46,1,0,0.05,0.03,0,0,-0.03,0,0.049639,0.026928,0.17507,0.028102,0.0045337,0.021346,-0.028148,-0.2465,14.531,0,0,0
2.47,1,0,0.05,0.03,0,0,-0.03,0,0.049825,0.026943,0.1752,0.027968,0.0020869,0.019673,-0.01322,-0.24509,14.524,0,0,0
2.48,1,0,0.05,0.03,0,0,-0.03,0,0.050011,0.026957,0.17533,0.027834,-0.00035998,0.018,0.0016717,-0.24369,14.517,0,0,0
2.49,1,0,0.05,0.03,0,0,-0.03,0,0.050197,0.026939,0.17544,0.028,-0.0028125,0.016161,0.016593,-0.2449,14.507,0,0,0
2.5,1,0,0.05,0.03,0,0,-0.03,0,0.050384,0.026913,0.17554,0.028238,-0.0052664,0.014282,0.031491,-0.24673,14.497,0,0,0
2.51,1,0,0.05,0.03,0,0,-0.03,0,0.050573,0.026875,0.17564,0.028593,-0.0077476,0.012311,0.046529,-0.24957,14.485,0,0,0
2.52,1,0,0.05,0.03,0,0,-0.03,0,0.050767,0.026807,0.1757,0.029208,-0.01029,0.010132,0.061922,-0.25467,14.47,0,0,0
2.53,1,0,0.05,0.03,0,0,-0.03,0,0.050961,0.02674,0.17577,0.029824,-0.012832,0.0079534,0.077272,-0.25976,14.455,0,0,0
2.54,1,0,0.05,0.03,0,0,-0.03,0,0.051166,0.026637,0.17581,0.030761,-0.015513,0.0054435,0.09345,-0.26762,14.436,0,0,0
2.55,1,0,0.05,0.03,0,0,-0.03,0,0.051373,0.026526,0.17584,0.031773,-0.018227,0.0028557,0.10978,-0.2761,14.416,0,0,0
2.56,1,0,0.05,0.03,0,0,-0.03,0,0.051587,0.0264,0.17585,0.032918,-0.02102,9.8634e-05,0.12656,-0.2857,14.394,0,0,0
2.57,1,0,0.05,0.03,0,0,-0.03,0,0.051815,0.026242,0.17583,0.034357,-0.023993,-0.0030361,0.14439,-0.2978,14.367,0,0,0
2.58,1,0,0.05,0.03,0,0,-0.03,0,0.052043,0.026084,0.17581,0.035797,-0.026966,-0.0061709,0.16215,-0.30986,14.34,0,0,0
2.59,1,0,0.05,0.03,0,0,-0.03,0,0.052293,0.025883,0.17575,0.037617,-0.030226,-0.0098979,0.18159,-0.32514,14.306,0,0,0
2.6,1,0,0.05,0.03,0,0,-0.03,0,0.052549,0.025672,0.17567,0.039528,-0.033553,-0.013764,0.20135,-0.34112,14.269,0,0,0
2.61,1,0,0.05,0.03,0,0,-0.03,0,0.052816,0.025443,0.17557,0.041601,-0.037021,-0.017935,0.22188,-0.35842,14.229,0,0,0
2.62,1,0,0.05,0.03,0,0,-0.03,0,0.053107,0.025174,0.17542,0.04404,-0.040805,-0.022783,0.2442,-0.3787,14.179,0,0,0
2.63,1,0,0.05,0.03,0,0,-0.03,0,0.053399,0.024904,0.17527,0.046478,-0.044589,-0.027632,0.2664,-0.39888,14.13,0,0,0
2.64,1,0,0.05,0.03,0,0,-0.03,0,0.053728,0.024579,0.17505,0.049402,-0.048835,-0.033551,0.2912,-0.42299,14.067,0,0,0
2.65,1,0,0.05,0.03,0,0,-0.03,0,0.054065,0.024242,0.17481,0.052439,-0.05319,-0.039721,0.31647,-0.44788,14,0,0,0
2.66,1,0,0.05,0.03,0,0,-0.03,0,0.05442,0.02388,0.17453,0.055688,-0.05776,-0.04644,0.34282,-0.47433,13.927,0,0,0
2.67,1,0,0.05,0.03,0,0,-0.03,0,0.054813,0.023465,0.17417,0.059409,-0.062811,-0.054384,0.37172,-0.50442,13.837,0,0,0
2.68,1,0,0.05,0.03,0,0,-0.03,0,0.055207,0.023049,0.17381,0.06313,-0.067861,-0.062328,0.40036,-0.53422,13.748,0,0,0
2.69,1,0,0.05,0.03,0,0,-0.03,0,0.055656,0.02256,0.17333,0.067483,-0.073585,-0.072188,0.43253,-0.5688,13.635,0,0,0
2.7,1,0,0.05,0.03,0,0,-0.03,0,0.056118,0.022054,0.17282,0.071984,-0.079468,-0.0825,0.46521,-0.60414,13.517,0,0,0
2.71,1,0,0.05,0.03,0,0,-0.03,0,0.056605,0.021514,0.17225,0.076761,-0.085654,-0.09378,0.49916,-0.64119,13.388,0.048889,0.044497,0.14878
2.72,1,0,0.05,0.03,0,0,-0.03,0,0.057149,0.020902,0.17154,0.082152,-0.092514,-0.10722,0.53629,-0.68243,13.232,0.20888,0.18614,0.62711
2.73,1,0,0.05,0.03,0,0,-0.03,0,0.057693,0.02029,0.17083,0.087542,-0.099375,-0.12067,0.5728,-0.72297,13.077,0.37186,0.32441,1.1015
2.74,1,1,0.05,0.03,0,0.1,-0.03,0,0.058297,0.019601,0.17,0.09139,-0.10435,-0.1278,0.61312,-0.76843,12.89,-0.37609,0.44733,1.5321
2.75,1,1,0.05,0.03,0,0.1,-0.03,0,0.058914,0.018894,0.16913,0.094873,-0.10887,-0.13344,0.65358,-0.81416,12.697,-0.47385,0.56392,1.949
2.76,1,1,0.05,0.03,0,0.1,-0.03,0,0.059546,0.018168,0.16825,0.09794,-0.11288,-0.13739,0.69404,-0.86005,12.495,-0.56495,0.67272,2.3474
2.77,1,1,0.05,0.03,0,0.1,-0.03,0,0.060211,0.0174,0.16734,0.10008,-0.11575,-0.13756,0.73546,-0.90735,12.273,-0.64507,0.76849,2.7101
2.78,1,1,0.05,0.03,0,0.1,-0.03,0,0.060875,0.016632,0.16642,0.10221,-0.11861,-0.13773,0.77562,-0.95319,12.052,-0.72221,0.86083,3.0687
2.79,1,1,0.05,0.03,0,0.1,-0.03,0,0.061562,0.015833,0.16553,0.10363,-0.12057,-0.1351,0.81481,-0.99815,11.818,-0.78931,0.94121,3.3953
2.8,1,1,0.05,0.03,0,0.1,-0.03,0,0.062254,0.015026,0.16464,0.10488,-0.12232,-0.1318,0.85261,-1.0415,11.582,-0.85192,1.0163,3.7117
2.81,1,1,0.05,0.03,0,0.1,-0.03,0,0.062952,0.014213,0.16378,0.10595,-0.12384,-0.12787,0.88884,-1.0832,11.345,-0.90969,1.0857,4.0167
2.82,1,1,0.05,0.03,0,0.1,-0.03,0,0.06366,0.013384,0.16296,0.10662,-0.12485,-0.1225,0.9233,-1.1229,11.103,-0.96024,1.1464,4.301
2.83,1,1,0.05,0.03,0,0.1,-0.03,0,0.064368,0.012554,0.16214,0.10729,-0.12586,-0.11714,0.95611,-1.1607,10.862,-1.0081,1.2041,4.5823
2.84,1,1,0.05,0.03,0,0.1,-0.03,0,0.065083,0.011715,0.16141,0.10767,-0.12648,-0.11086,0.98675,-1.196,10.62,-1.0496,1.254,4.8463
2.85,1,1,0.05,0.03,0,0.1,-0.03,0,0.065799,0.010873,0.16069,0.10797,-0.12701,-0.10437,1.0155,-1.2292,10.378,-1.0876,1.2998,5.1043
2.86,1,1,0.05,0.03,0,0.1,-0.03,0,0.066517,0.010029,0.16001,0.10821,-0.12745,-0.097709,1.0423,-1.2601,10.138,-1.122,1.3414,5.3562
2.87,1,1,0.05,0.03,0,0.1,-0.03,0,0.067236,0.0091806,0.1594,0.1083,-0.12769,-0.090679,1.0668,-1.2884,9.8988,-1.1517,1.3773,5.5977
2.88,1,1,0.05,0.03,0,0.1,-0.03,0,0.067956,0.0083323,0.1588,0.10839,-0.12793,-0.083649,1.0894,-1.3144,9.661,-1.179,1.4104,5.8372
2.89,1,1,0.05,0.03,0,0.1,-0.03,0,0.068676,0.007482,0.15829,0.10839,-0.12802,-0.076469,1.1095,-1.3377,9.4253,-1.202,1.4384,6.0688
2.9,1,1,0.05,0.03,0,0.1,-0.03,0,0.069396,0.0066312,0.1578,0.10836,-0.12809,-0.069254,1.1276,-1.3585,9.1911,-1.2223,1.4631,6.2974
2.91,1,1,0.05,0.03,0,0.1,-0.03,0,0.070115,0.0057803,0.15735,0.10832,-0.12813,-0.062038,1.1436,-1.3768,8.9587,-1.2398,1.4845,6.5233
2.92,1,1,0.05,0.03,0,0.1,-0.03,0,0.070835,0.0049292,0.15698,0.10824,-0.1281,-0.054819,1.1571,-1.3923,8.7286,-1.2539,1.5018,6.7452
2.93,1,1,0.05,0.03,0,0.1,-0.03,0,0.071554,0.004078,0.15662,0.10817,-0.12808,-0.047599,1.1687,-1.4055,8.4994,-1.2659,1.5166,6.9661
2.94,1,1,0.05,0.03,0,0.1,-0.03,0,0.072272,0.0032275,0.15635,0.10809,-0.12803,-0.040429,1.1778,-1.4157,8.2726,-1.2747,1.5276,7.1847
2.95,1,1,0.05,0.03,0,0.1,-0.03,0,0.07299,0.0023771,0.1561,0.108,-0.12796,-0.033271,1.1847,-1.4234,8.0469,-1.2812,1.5358,7.4024
2.96,1,1,0.05,0.03,0,0.1,-0.03,0,0.073707,0.0015271,0.15589,0.10792,-0.1279,-0.02613,1.1894,-1.4285,7.8222,-1.2853,1.5412,7.6195
2.97,1,1,0.05,0.03,0,0.1,-0.03,0,0.074424,0.00067785,0.15576,0.10784,-0.12782,-0.019028,1.1916,-1.4305,7.5988,-1.2867,1.5434,7.8365
2.98,1,1,0.05,0.03,0,0.1,-0.03,0,0.07514,-0.00017138,0.15563,0.10777,-0.12775,-0.011926,1.1917,-1.4302,7.3758,-1.2861,1.5432,8.0531
2.99,1,1,0.05,0.03,0,0.1,-0.03,0,0.075856,-0.0010196,0.15559,0.10771,-0.12767,-0.0048363,1.1891,-1.4265,7.1531,-1.2829,1.5398,8.2708
3,1,1,0.05,0.03,0,0.1,-0.03,0,0.076571,-0.0018675,0.15558,0.10766,-0.12759,0.002251,1.1842,-1.4202,6.9305,-1.2775,1.534,8.4888
3.01,1,1,0.05,0.03,0,0.1,-0.03,0,0.077286,-0.002715,0.15561,0.1076,-0.12751,0.0093481,1.1768,-1.411,6.7074,-1.2699,1.5254,8.7076
3.02,1,1,0.05,0.03,0,0.1,-0.03,0,0.078001,-0.0035616,0.15571,0.10756,-0.12741,0.016467,1.1666,-1.3983,6.483,-1.2598,1.5141,8.9282
3.03,1,1,0.05,0.03,0,0.1,-0.03,0,0.078716,-0.0044081,0.15582,0.10752,-0.12732,0.023586,1.1542,-1.383,6.2583,-1.2478,1.5003,9.1492
3.04,1,1,0.05,0.03,0,0.1,-0.03,0,0.07943,-0.0052532,0.15602,0.10746,-0.1272,0.030747,1.1384,-1.3636,6.03,-1.2333,1.4837,9.3726
3.05,1,1,0.05,0.03,0,0.1,-0.03,0,0.080143,-0.0060978,0.15625,0.10741,-0.12707,0.037919,1.12,-1.3413,5.8003,-1.2168,1.4647,9.5972
3.06,1,1,0.05,0.03,0,0.1,-0.03,0,0.080857,-0.0069416,0.15651,0.10734,-0.12691,0.045096,1.0988,-1.3155,5.5677,-1.1981,1.4431,9.823
3.07,1,1,0.05,0.03,0,0.1,-0.03,0,0.081569,-0.0077834,0.15686,0.10723,-0.12668,0.052284,1.0737,-1.2851,5.3293,-1.177,1.4187,10.051
